12192.5	2789.6	323.9	1933.6	2760.7	901.6	1412.8	78	128.3	105.2	109	666.8	234.6	79	165.1	4.8	9.3	6.3	15.2	153.5	108.8	29.3	103.7	20.2	6.3	14.2	32.6	552.1	4.4	55.7	205.3	126.4	22.6	95.2	42.5
11268.8	2533.1	297.7	1714.8	2613	826.4	1358.1	75.7	113.5	96.4	102.2	636.6	162.5	73.4	171.5	4.1	9.4	7.2	15.5	165.3	96.9	27	97.7	19.2	6	12.7	32.8	557.6	4	48.7	186.7	141.6	29.8	108.8	38
9097.4	1846.5	262.1	1530.9	2225.4	478.7	1163.9	62.4	116.6	74.7	74.4	461.6	181.8	74.3	130.9	3.8	7.3	6	11.8	137.6	89	25.7	77.1	14.4	5.2	9.3	26	476.4	3.5	55.3	152.6	122.2	25.8	85	32.1
12639.8	2796.3	337.7	2220.6	2713.9	908.5	1467.9	90.4	132.1	112	107.5	656.5	272.8	90.1	173.3	5.2	10.3	8.7	15.4	173.8	129.5	30.8	103.3	24.5	7.2	13.6	37.9	614.6	4.9	58.3	201	160.5	28.8	117.6	43.5
13040.1	2895.6	387.3	2161.5	2923.3	943.1	1433.7	99.8	143.1	123.9	120.2	701.2	266.9	93.2	181.1	7.1	10.3	7.9	20.1	184.6	112.6	37.8	101.9	25.7	6.8	15.1	36.4	664.3	4	64.2	237.2	172.1	28.8	111.7	46.3
11687.3	2472.2	319.3	1863.6	2707	880.6	1362.2	91.1	121.4	106	102.2	661	219.1	80.5	178.6	6.7	10.3	7.5	14.7	178.5	101.7	33.3	84.9	27.1	6.6	15.7	35.4	578.9	5.7	55.7	201.7	148.3	27.9	103.9	35.7
11191.7	2584.4	327.4	1955.1	2473.9	743.4	1299	91.8	117.1	95	86.5	579.2	203.9	78.7	148.5	6.6	7.6	6.2	12.5	128.9	78.2	31	68.9	21	5.9	13.9	27.3	580.1	3.7	49.4	177.7	166.1	30.4	110.4	42.4
11391.9	2630.4	329.6	1907.4	2521	807.9	1291.5	98.9	125.3	93.6	95.4	584.1	205.5	88.4	158.4	6.2	7.3	5.4	12.8	148.7	82.4	36.2	86.1	18.6	6.6	12.7	31.6	524.1	3.4	52	180.7	152.7	17.5	82	35.8
11793.1	2663.1	364.3	1889.4	2531.8	875.8	1452.7	97.2	124.5	112.8	92.4	659.8	202.3	81.3	160.7	5.2	7.8	6.5	12.9	177.8	92.1	38.1	68.9	20	6.7	15.7	33.1	565.8	3.4	49.3	182.6	154.9	23.5	105.6	46.5
13933.2	3176.2	432.5	2246.3	3068.8	1044.3	1555.4	132.3	157.5	120.2	120.2	732.4	272.7	100.5	206.5	5.1	9.1	7.9	14.6	220.5	111.2	42.1	73.9	21.8	7.6	14	39.4	692.8	4.6	71.7	204.2	217.7	28.1	120.7	45.8
12778.1	2856.7	380	2213	2826.9	909.2	1402.5	100.8	137.7	118.8	111.8	665.9	254.4	102.5	183.5	7.2	8.9	7.6	14.6	203.2	99.8	37.9	60.8	20.4	6.2	13.6	34.3	632.9	3	72.6	201.1	162.3	26.6	117.8	49.4
11810.3	2551.4	357.7	1965	2674.2	890.3	1242.9	126	129.3	108.5	99	645.5	238.9	90	175.7	4.9	9.3	4.7	11.5	199.4	101	36	75	18	10.2	12	34.2	657.6	4.1	81.8	184.2	184.7	36.8	121.4	44.6
13698.4	3088.7	393.6	2285.6	2966.6	1050.7	1514.6	119.5	165.9	133.8	114.7	717.1	258	107.4	202.4	5.4	9.1	7	14.4	204	118.8	40	92.6	21.5	7.6	18.4	41.1	795.7	3.8	108.5	245.3	213.4	30.4	148.3	45.9
11956.6	2628.3	350.9	1983.8	2798.8	849.5	1308.6	124.7	129.5	115.5	91	618.6	182.3	86.9	184.8	8.5	10.2	7.3	14.9	178.7	95.6	35.4	77.7	19.1	6.9	15.6	33.6	638.3	3.9	59.2	187.1	176.2	30.3	140.9	40.7
10723.8	2226.2	330.3	1872.4	2629.6	574.7	1239.3	95.8	135.5	78.6	87.3	516.3	221.2	88.5	160.4	4	9.1	6.3	14.1	168.6	93.4	34	64.6	19.7	6.6	12.2	35.2	609.7	3.2	84.4	165.6	167.3	30.7	123.2	35.3
13938.9	3023.6	407.1	2371.4	3124.6	1025.5	1519.9	110.6	164.7	116.8	118.6	725.7	289.6	114.3	216.7	5.6	11.1	7.6	17.1	211.2	122.1	47.3	88.5	26	9.2	18.2	45.8	712.2	5	71.7	222.3	198.7	32.6	135.9	45.8
13979.8	3077.9	397	2287	3115.7	992.1	1659.4	125.2	154.1	113.6	127	747	271.5	108	205	7	10.5	7.6	13.1	207	114.2	41.5	87.5	26.3	22.8	16	45.9	712.9	4.3	74.4	208.2	203.5	37.6	140.2	44.8
13807.4	3084.1	408.4	2198.2	3083	961.9	1597.6	113.1	170.7	125.5	107.2	783.8	277.7	109.4	202.1	6.7	9.1	7.2	17	199.1	116.7	42.8	89	24.6	14.7	16.7	41.1	684	4.1	64.3	236.8	161.7	33.5	136.2	47.5
12973.9	2990.3	403.6	2330.4	2863.9	862.9	1340.6	114.8	146	105.2	102.4	621.7	275.8	117.5	202.7	4.3	9.1	6	14.1	166.6	107.7	33.1	70.2	22.4	9.5	17.4	35.8	651.1	3.4	63.3	196.7	176	28	142.3	41.4
12509.8	2949.6	361.8	2014.4	2728.7	891.2	1427.2	99	143.6	104.7	111.1	630.2	251.9	112.4	154.8	4.7	8.1	6.4	12.5	186.1	108.5	34.3	80.9	32	7.7	11.7	36.4	572.5	5.3	60.6	192.6	157.2	21.7	105.5	29.6
12934.1	3014.7	369.9	2066.1	2789.4	974.2	1438.1	127.8	145.8	99.5	113.1	712.7	255.9	109.3	173.7	4.3	10.1	7.3	12.6	192.2	118.5	36	75.6	24	8.1	13	42	672.3	5.2	78.4	227.1	164.7	22.3	140.4	34.2
14908.3	3517.7	441.8	2355.8	3225.7	1072.1	1616.2	153.3	169.1	115.5	161	781.3	309.6	123.7	203.5	5.5	10.3	8.9	14.7	242.3	136.6	40.9	99.2	30	11.6	15.4	46.9	845.3	6.6	67	342.9	198.4	34.4	156.3	39.8
13772.1	3121.2	407.2	2232.5	3148.2	945.1	1392.8	139.2	151.8	112.5	138.8	781.7	284.4	115.3	193.7	4.8	11.7	7.8	16.1	224.2	119.3	36.7	92.3	24.1	8.2	18.5	43.9	780.4	5.8	127.1	199.7	214.5	31.5	159.3	42.4
13012.6	3067.4	386.3	2091.7	2836.5	933.1	1318.7	139.3	140.6	101.4	122.2	712.7	267.1	105	180.3	10.9	12.7	8.5	17.5	204.8	120.3	41.1	92.8	26.3	8.2	18.4	48.8	705.7	5.7	67.3	222	180.9	31.3	156.2	42.3
14049.9	3174.6	398	2376.5	3153.5	975.9	1420.9	132.5	182	113	126.2	769.4	268.4	109	191.8	5.9	12	9.2	21.9	227.8	132.3	43.5	96.1	29.8	7.9	20.7	51.1	842.2	4.7	136.2	245.6	207.4	30	167.7	50.6
11816.5	2676.3	391.7	1931.9	2656.9	842.5	1221	125	134.8	103.3	111.8	620.4	188.6	82.9	172.3	5	11.6	7.5	18.9	207.3	108.5	30.6	79.1	21.9	6.3	16	44.5	638.7	4.3	53.6	190.9	185	25.3	136.7	42.8
11593.2	2424	341.2	2025.7	2834.7	609.8	1310	122.4	153.1	85.4	91.5	517.8	231.5	99.8	168.6	4.5	11.3	7.9	16.5	212.5	118.4	37.2	83.5	22.8	6.8	16.3	40.1	646.1	5.2	54.3	189.3	176	26.9	151.5	42.8
14466.2	3195.1	444.6	2404.9	3172.5	1064.2	1466.7	135	173.2	126.5	135.7	805.9	303.1	113.6	191.4	5.2	14.2	13.4	21.2	281.4	141	49.9	100.9	29.2	8.5	17.4	51.6	801.1	5.6	78.9	255.3	214.9	33.6	162.4	50.5
13615.9	3146.6	423.5	2316.1	2998.8	984	1299.3	112.3	155.9	109.7	112.9	672	299.5	106.6	186.2	4.7	13.1	12.8	22.1	250.8	139.7	49	99.4	27.5	7.5	17.9	48.1	780.3	5.1	73.2	230	209.9	33.1	175.9	53
14733.9	3506.7	443	2368.1	3103.1	1034.1	1640	141	177.6	114.5	127.3	730.8	333.3	108.6	199.7	6.6	14.9	11.7	24.7	261.4	130.4	46.6	105	27.4	8.5	18.4	50.3	780.4	5	78.6	243.3	186.2	33.3	190.5	43.4
13880.7	3528.5	702.7	2282.5	2735.6	828.5	1506.3	105.4	155	105.1	100.5	681	268.7	94.8	167.3	4.4	11.9	9.1	21.4	215.4	119.6	40.4	93.6	31	8.5	17.7	45.8	743.4	4.1	67.4	239.3	212.5	28.1	140.5	51.4
13527.5	3365.1	448.7	2158.6	2818.1	873.8	1530.2	146	137.5	105.2	109.8	671.8	245.7	102.1	186.7	4.5	10.5	8.6	17.9	239.1	127.9	42.3	93.5	26.1	8.1	12.4	37.3	718	5	91.5	247.8	161.2	25.7	148.7	38.1
13584	3153	413.6	2174.8	2874.4	931.8	1661.9	122.1	146.2	103.2	110.8	697.7	261.3	105.4	175	5.1	11	7.6	19.2	242.8	124.2	44.3	99.2	22.2	8.8	16.9	51.6	825.9	4.1	104.4	261.8	189.9	40.3	172.8	52.4
16170.2	3843.3	524.8	2594.1	3438.5	1070.5	1880.3	119.9	187.8	138.9	122.9	804.3	308.2	149.2	223.8	6.5	16.4	11.7	25.9	272.2	154.5	50	101.7	34	11.6	18.9	60	1129.1	7.1	136.7	421.7	256.4	40.4	214.5	52.3
13260.6	3123.2	443.8	2281.4	2949.1	880.7	1230.8	121.1	136.5	110.1	110.6	623.8	293.3	117.9	178.3	5.2	13.1	10.3	20.1	242.2	132.9	53.2	83.6	26.9	10.3	17.3	45.2	731.2	5.3	71.9	197	208.8	36.4	171.5	40.3
14741.9	3361.1	435.1	2547.9	3306.8	1002.5	1406.5	138.1	163.4	117.1	123.6	753	297.4	129.2	207.9	6	17.1	11.1	24.3	281.8	144.6	49.2	106.2	31.9	15.2	18.5	46	868.3	11.2	78.9	260.2	227.9	38.1	192.2	59.8
15486.5	3481.9	419.7	2606.3	3530	1053.2	1523.5	140.3	185.4	125.8	127	800.4	315.9	151.2	214.6	6.4	16.1	11.4	25.6	287	167.2	54.5	104.3	34.2	15.8	24.1	64.6	901.7	7.3	89.2	266.7	218.7	42.8	226.7	50.4
13154.5	2970.5	404.5	2190.8	3003.8	897.7	1323.2	134.2	138.9	125	100.1	704.8	203.8	105.7	199.1	4.7	14.1	8.3	19.6	237.1	125.7	40.8	85.6	31.2	13.3	17.3	54.8	801.1	4.8	62.9	235.3	212.2	34.2	203.6	48.3
12621.2	2537	364	2262.3	3206.4	639.1	1319.2	105.5	158.6	95.3	88.8	559.1	302.2	122	179.6	5.8	15.3	11.7	20.1	245.7	142.6	44.4	87.2	28.5	10.8	19.1	50.8	773.9	6.2	69.2	210.4	207.3	33.7	198.3	48.8
15031.6	3257.6	410	2423.8	3514.6	1073.3	1500.7	125.4	179.4	118.4	117.4	774.1	355.7	133.6	234.6	4.7	14.6	12.2	26.1	299.5	166.2	50.3	98	37.1	14.4	21.7	68.1	919.9	6.5	93.4	271.2	233.4	35.4	227.7	52.2
15452.4	3301.3	415.9	2520.4	3522.6	1127.3	1483	134.7	206.4	131.3	137.5	815.8	374.5	159.6	234.9	6.8	15.9	14.5	32.3	318.9	181.6	57.8	100.2	36	19.4	28.8	75	943.5	6.3	95.5	276.3	196.9	44	272.7	51.8
15428	3391.6	431.2	2482.9	3525.5	1100.3	1497	147	188.7	123.6	121.8	791.6	368.5	148.7	240.6	5	18	13.8	31.9	308.2	181.5	54.4	105.4	34.8	14.5	25.6	75.9	961.4	5.7	83.3	299.2	210.6	42	262.5	58.1
13105.9	2933.6	415.6	2215.9	2996.2	827.6	1219.8	108.6	168.3	101.2	108.1	660.8	318.4	148.3	182.4	5.5	11.9	11.4	22.6	246	141.1	49	72.8	32.1	14.8	25.8	67.9	826.5	4.9	70	276.2	192.1	41	191.4	50.9
14716.8	3283.2	420.8	2441.9	3231.1	1004.9	1472.9	153.9	181.4	128	122.7	804.1	324.7	140.4	213.3	4.9	14.3	14.3	36.1	294.7	170.1	48.5	87.9	37.2	14.2	23.3	48	803.4	6.1	88.4	242	211.2	31.8	175.4	48.5
14180	3139.7	404.6	2333.8	3030	1035.5	1423.9	151.3	181.5	121.6	116.3	785.9	317.4	134.3	196.4	5.3	13.4	15.9	27	297.7	162.9	54.5	97.5	36.3	12.9	24.4	60	825.8	5.8	78	248.4	216.7	32.7	192.3	51.8
16202.2	3486.4	487.6	2670.2	3541.7	1131.5	1629.6	146.4	206	156.9	154.1	888.9	364.1	154.6	244.8	5.4	17.1	16.8	27.4	341	210.6	63.4	100.9	39.5	15.3	30.5	71.2	1006.2	10.2	100.5	279.3	281.5	47.1	228.2	59.5
14392.4	3202.2	390.2	2431	3113.2	1002.1	1353.4	145.2	231.5	125.3	116.6	777.7	317.3	140.7	210.7	5.8	15.7	14.3	24.5	308.9	171.3	55.1	97.1	37.1	14.2	29.8	61.3	870.9	6.2	90.1	231	234.7	34.1	219.3	55.6
15140.6	3294.4	421.6	2559.3	3390.8	1068.9	1366.8	152.3	173.8	131.5	134	791.6	355.4	154.7	223.6	5.8	17.5	18.5	36.2	339.9	175.9	66.7	101.2	35.6	13.2	36	75.4	998.2	5.8	91.2	306.5	225.3	41.7	251.9	75.7
15960.1	3550.3	444.6	2661.4	3424.2	1102.7	1527.1	142.3	212.3	146.1	132.2	873.4	374.8	149.3	231.3	7	17.6	19.1	33.7	362.5	192.4	64.1	114.6	36.2	15.1	38.7	87.2	971.4	7.8	111.1	270.7	231.3	49.1	242.9	58.5
14351.3	3279.3	396.3	2404.6	3079.8	961.7	1487.6	142.3	169.5	134.7	123	710.5	265.4	126.3	217.9	5.7	17.9	14.8	32.4	322.5	166.9	55.7	92.2	35.9	12.7	30.8	64.7	965.5	8.2	97.3	287.2	216.5	40.6	260.4	55.3
13230.2	2678.6	329.3	2378.3	3123.4	645.4	1478.6	124.9	190.6	115	102	555.4	330.5	137.1	193.2	6.1	16	13.5	29.6	318.9	171.8	54.7	94.7	32.5	12.4	31.9	65.8	902.5	11.5	86.1	236.4	206.5	53.7	259.8	48.6
15202.1	3451.4	384	2489.2	3317.1	1015.6	1536.7	132.4	198	148.2	130.2	730.3	381.3	154.1	218.7	7.3	15.7	12.3	32.3	342.9	185.2	59	101.3	39.2	16.8	33.2	70	876.3	7.9	95.9	214.8	224.4	38.4	239.4	55.5
17056	3958.7	453.4	2941	3579.9	1139.6	1673.2	148.4	199	151	145.1	824.3	375.7	162.4	242.7	8.4	19.9	19.2	36.7	382	228.6	66.4	112.4	39.4	15.1	39.7	94	1114.1	14.7	119.9	342.4	220.9	48.9	299.2	68.1
16077.7	3800	459.4	2700.9	3317.9	1055.6	1568.1	154.9	195.9	147	131.7	787.5	356.8	169.6	246	6.5	15.9	18.2	29.5	367.6	195.5	65.6	101.4	42.8	14.7	34.2	94.5	1003.6	7.1	104.3	264.3	220.1	45	301.7	61.1
13348.2	3300.5	455.3	2335.6	2668.1	788.8	1273.6	160.1	156	119.3	114.4	617.5	265.6	128.5	192.9	5.2	11.1	11.2	26.6	285.7	159.6	53.4	82.7	34.5	9.1	25.2	67.6	884.2	5.4	75.5	317.6	200.1	52.6	181.9	51.1
16427.6	3820.2	447.9	2757.5	3494.5	1102.8	1684.5	148.9	203.4	135.3	147.8	760.7	335.8	176.9	228.1	5.5	20.4	14.3	35.2	375.5	201.1	66.2	94.4	42.1	14	31.8	82.7	870.6	7.8	92.8	260.6	227.6	35	204.2	42.6
16559.1	3876.8	469.7	2750.7	3483.8	1089	1624.2	160.6	216.6	137.2	151.7	780	346.4	166.9	228.6	6.8	18.6	16.5	36.1	406.2	225.8	72	96.8	44.7	16.7	37.6	99.2	906.7	4.9	72.9	272.5	237.6	45.1	204.6	69
16579	3904.4	499.8	2770.2	3571.2	1050	1631.6	166	203.2	139.8	140	749.5	306.5	172.6	247	7.4	16.3	12.8	30.8	396.2	216.9	65.2	103.6	39.6	15.3	33.9	89	1229.3	7.1	98.7	347	382	50.6	273.9	70
17561.2	4138	518	2882.3	3848.1	1104.5	1603.3	162.6	204.6	164	136.5	875.8	373.8	196.4	250.1	7.9	21.9	15.1	33.8	419.2	218.7	75.3	111.4	46.4	14.6	44.9	93.9	1199.2	6.8	118.5	330.6	275.7	57	338.7	71.8
16129.6	3556.7	501.3	2843.4	3580.8	1017.9	1433.6	135.8	207.2	146	140.9	748.6	357.8	177.3	220.3	5.6	21.8	15.4	34.9	399.6	227.4	68.7	106	42.6	16.6	40.8	82.6	1107.4	7.6	118.4	312.5	240.4	57.7	311.8	59
18484.3	4239.6	588.5	3210.3	4138.9	1114.4	1621.4	138.8	227.8	225.5	145.4	828.2	367.3	176.3	280.3	6.6	20.8	17.1	36.4	445.2	236.5	79.1	120.8	49.1	17.1	47.9	105.3	1230.8	5.7	131	355.6	303.6	62.6	311.5	60.8
16402.6	3698.2	535.2	2782	3756.8	1030.2	1536.2	106.5	187.6	166.3	129.4	703.8	277.7	186.9	235.1	7.4	20.4	15.5	50.5	383.8	230.4	66.9	108.9	41.2	16.4	44.1	85.4	1252.7	6.2	107.2	368.1	263.6	58.5	384.4	64.7
14032.3	2915.6	414.5	2572.7	3553.5	621.2	1274.4	104.4	190.1	123.9	109.6	609.6	317.4	142.7	192.7	6	14.8	12.1	34.2	336.5	196.3	55.5	83.9	35.7	16.8	31.9	66.2	999.7	4.9	157.6	243.9	211.4	58.8	257.6	65.4
17109.1	3632.5	548.4	3024	3939.2	1069.4	1591.5	118.3	229.2	136.6	173.9	706.7	381.9	205.3	241.7	6.5	18	14.9	34.4	416.7	239.4	72.3	119.5	45	13.2	37.5	93	1128.4	6.5	128	323.6	211.2	58.2	322	78.9
17759.3	4068.4	483.1	3070.6	4018.4	1137.1	1625.9	114.1	234	150.1	152.4	753	368.3	200.7	256.4	7.2	23.8	15.8	38.8	397.2	246.4	78.3	117.2	46.7	15	42.7	97.6	1132.5	3.3	110.9	309	206	61.6	363.2	78.5
14240.8	3448.7	390.1	2410.2	3129.7	840.6	1334.3	108.3	182.2	109.2	115.8	556.5	307.3	141.8	224.3	6	18.1	9.5	27.2	323.4	209.9	59.6	138	38	13.6	34.4	64.1	918	3.6	82.7	292	166.5	44.5	274.2	54.5
